sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,Brompton Primary School,Renown Park,5008,,dl.0646.info@schools.sa.edu.au,http://www.bromptonps.sa.edu.au/contact-us/,http://www.bromptonps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.893989,138.581272,true
government,Linden Park Primary School,Linden Park,5065,,dl.0647.info@schools.sa.edu.au,https://www.lindenpk.sa.edu.au,https://www.lindenpk.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.94781,138.645603,true
government,Madison Park School,Salisbury East,5109,,dl.0649.info@schools.sa.edu.au,https://madisonps.sa.edu.au/,http://www.madisonps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.783863,138.662355,true
government,Rapid Bay Primary School,Rapid Bay,5204,,dl.0650_info@schools.sa.edu.au,https://rapidbayps.sa.edu.au/,http://www.rapidbayps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.526676,138.193855,true
government,Forbes Primary School,South Plympton,5038,,dl.0658.info@schools.sa.edu.au,http://www.forbesps.sa.edu.au/cart,http://www.forbesps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.97818822,138.55739693,true
government,Enfield Primary School,Enfield,5085,,dl.0660.info@schools.sa.edu.au,http://www.enfieldps.sa.edu.au/about-us/contact-us/,http://www.enfieldps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.865392,138.60299,true
government,Salisbury North Primary School,Salisbury North,5108,,dl.0664.info@schools.sa.edu.au,https://salisburynorth.sa.edu.au/,http://www.salisburynorth.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.753217,138.63533,true
government,Hillcrest Primary School,Hillcrest,5086,,dl.0665.info@schools.sa.edu.au,https://hillcrstps.sa.edu.au/,http://www.hillcrstps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.866383,138.638678,true
government,Darlington Primary School,Seacombe Gardens,5047,,dl.0666.info@schools.sa.edu.au,https://www.darlngtnps.sa.edu.au/contact/,http://www.darlngtnps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.027204,138.546916,true
government,Paringa Park Primary School,North Brighton,5048,,dl.0668_info@schools.sa.edu.au,https://paringpkps.sa.edu.au/contact-us/,http://www.paringpkps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.002543,138.525628,true
government,Hendon Primary School,Royal Park,5014,,dl.0670.info@schools.sa.edu.au,https://hendonps.sa.edu.au/,http://www.hendonps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.877824,138.510886,true
government,Nicolson Avenue Primary School,Whyalla Norrie,5608,,dl.0677.info@schools.sa.edu.au,https://nicolsonps.sa.edu.au/contact-us/,https://nicolsonps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.029095,137.549705,true
government,Loxton North School,Loxton North,5333,,dl.0678.info@schools.sa.edu.au,https://lnorthschool.sa.edu.au/,http://www.lnorthschool.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.413133,140.624328,true
government,Willsden Primary School,Port Augusta,5700,,dl.0679.info@schools.sa.edu.au,https://willsdenps.sa.edu.au/contact-us/,http://www.willsdenps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.506303,137.780351,true
government,Risdon Park Primary School,Port Pirie,5540,,dl.0685.info@schools.sa.edu.au,https://risdonpkps.sa.edu.au/,http://www.risdonpkps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.203247,138.008071,true
government,Elizabeth South Primary School,Elizabeth South,5112,,dl.0688.info@schools.sa.edu.au,https://elizsthps.sa.edu.au/,http://www.elizsthps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.73111,138.66211,true
government,Hampstead Primary School,Greenacres,5086,,dl.0689.info@schools.sa.edu.au,http://www.hampsteadps.sa.edu.au/parent-information/contact/,http://www.hampsteadps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.870813,138.625981,true
government,Burnside Primary School,Burnside,5066,,dl.0699.info@schools.sa.edu.au,https://www.burnsideps.sa.edu.au/search/,http://www.burnsideps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.935601,138.661574,true
government,Bute Early Learning and Primary School,Bute,5560,,dl.0702.info@schools.sa.edu.au,https://buteps.sa.edu.au/,http://www.buteps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.864926,138.003827,true
government,Callington Primary School,Callington,5254,,dl.0705_info@schools.sa.edu.au,https://www.callingtonps.sa.edu.au/,https://www.callingtonps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.114544,139.039395,true
government,Challa Gardens Primary School,Kilkenny,5009,,dl.0714.info@schools.sa.edu.au,http://www.challaps.sa.edu.au/contact-us/,http://www.challaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.877562,138.555082,true
government,Clare Primary School,Clare,5453,,dl.0719.info@schools.sa.edu.au,https://clareps.sa.edu.au/contact/,http://www.clareps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.840746,138.618052,true
government,Clarendon Primary School,Clarendon,5157,,jason.masters703@schools.sa.edu.au,https://clarendonps.sa.edu.au/contact-us/,http://www.clarendonps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.101631,138.633639,true
government,Cobdogla Primary School,Cobdogla,5346,,dl.0721.info@schools.sa.edu.au,https://cobdoglaps.sa.edu.au/contact-us/,http://www.cobdoglaps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.242439,140.406113,true
government,Colonel Light Gardens Primary School,Colonel Light Gardens,5041,,dl.0723.info@schools.sa.edu.au,https://clgps.sa.edu.au/site-search,https://clgps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.986809,138.59544,true
government,Compton Primary School,Suttontown,5291,,dl.0724.info@schools.sa.edu.au,https://comptonps.sa.edu.au/,http://www.comptonps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.801357,140.728606,true
government,Coomandook Area School,Coomandook,5261,,dl.0729.info@schools.sa.edu.au,https://www.coomyas.sa.edu.au/contact-us/,http://www.coomyas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.475958,139.708742,true
government,Ardrossan Area School,Ardrossan,5571,,dl.0732.info@schools.sa.edu.au,https://ardas.sa.edu.au/contact-us/,http://www.ardas.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.423756,137.91592,true
government,Bordertown Primary School,Bordertown,5268,,dl.0733.info@schools.sa.edu.au,https://bordertownps.sa.edu.au/,https://bordertownps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-36.31465,140.76598,true
government,Ceduna Area School,Ceduna,5690,,dl.0734.info@schools.sa.edu.au,https://cedunaas.sa.edu.au/,http://www.cedunaas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.137676,133.671396,true
government,Cowell Area School,Cowell,5602,,dl.0735.info@schools.sa.edu.au,https://cowellas.sa.edu.au/contact-us/,http://www.cowellas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.682729,136.918442,true
government,Kimba Area School,Kimba,5641,,dl.0736_info@schools.sa.edu.au,http://www.kimbaas.sa.edu.au/more?groupId=82f3ae52-06d7-563b-abfb-a0c6a5647f9f,http://www.kimbaas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.135605,136.419417,true
government,Kingston Community School,Kingston Se,5275,,dl.0737.info@schools.sa.edu.au,https://kingstoncs.sa.edu.au/,http://www.kingstoncs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-36.83636633,139.85766276,true
government,Orroroo Area School,Orroroo,5431,,dl.0740.info@schools.sa.edu.au,https://orrorooas.sa.edu.au/,http://www.orrorooas.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.728505,138.612211,true
government,Port Broughton Area School,Port Broughton,5522,,dl.0741_info@schools.sa.edu.au,http://www.pbas.sa.edu.au/contact/,http://www.pbas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.604039,137.933111,true
government,Snowtown Primary School,Snowtown,5520,,dl.0742.info@schools.sa.edu.au,https://snowtownps.sa.edu.au/contact-us/,https://snowtownps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.783548,138.221653,true
government,Tumby Bay Area School,Tumby Bay,5605,,dl.0743.info@schools.sa.edu.au,https://tbas.sa.edu.au/,http://www.tbas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.37575,136.099182,true
government,Willunga Primary School,Willunga,5172,,dl.0744.info@schools.sa.edu.au,https://willungaps.sa.edu.au/contact-us/,http://www.willungaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.26919892,138.55287645,true
government,Streaky Bay Area School,Streaky Bay,5680,,dl.0745.info@schools.sa.edu.au,https://streakybas.sa.edu.au/,http://www.streakybas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.798217,134.201213,true
government,Woomera Area School,Woomera,5720,,dl.0746_admin@schools.sa.edu.au,https://woomera.sa.edu.au/contact-us/,http://www.woomera.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-31.19727554,136.82552519,true
government,Cambrai Primary School,Cambrai,5353,,dl.0747.admin@schools.sa.edu.au,https://cambraips.sa.edu.au/contact-us/,https://cambraips.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.652888,139.280966,true
government,Leigh Creek Area School,Leigh Creek,5731,,dl.0748.info@schools.sa.edu.au,http://www.leighcreekas.sa.edu.au/site-search,http://www.leighcreekas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-30.592851,138.401496,true
government,Lucindale Area School,Lucindale,5272,,dl.0749.info@schools.sa.edu.au,https://las.sa.edu.au/contact-us/,http://www.las.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-36.964206,140.370633,true
government,Meningie Area School,Meningie,5264,,dl.0750_info@schools.sa.edu.au,https://meningieas.sa.edu.au/,http://www.meningieas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.682635,139.342158,true
government,Allendale East Area School,Allendale East,5291,,dl.info_0751@schools.sa.edu.au,http://www.alleastas.sa.edu.au/contact-us.htm,http://www.alleastas.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-38.00299273,140.7102306,true
government,Brinkworth Primary and Early Childhood Centre,Brinkworth,5464,,dl.0752.info@schools.sa.edu.au,https://brinkwthpriecc.sa.edu.au/,https://brinkwthpriecc.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.68829943,138.40421358,true
government,Cleve Area School,Cleve,5640,,dl.0753.info@schools.sa.edu.au,https://cleveas.sa.edu.au/home/contact-us/,http://www.cleveas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.699647,136.497429,true
government,Cummins Area School,Cummins,5631,,dl.0754_info@schools.sa.edu.au,https://www.cumminsas.sa.edu.au/search,http://www.cumminsas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.263356,135.72233,true
government,Eudunda Area School,Eudunda,5374,,dl.0755.info@schools.sa.edu.au,https://eudundaas.sa.edu.au/contact-us/,http://www.eudundaas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.183042,139.091288,true
government,Karoonda Area School,Karoonda,5307,,dl.0756.info@schools.sa.edu.au,https://kas.sa.edu.au/contact-us/,http://www.kas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.092167,139.89422,true
government,Keith Area School,Keith,5267,,dl.0757_admin@schools.sa.edu.au,https://keithas.sa.edu.au/contact-us/,http://www.keithas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-36.099603,140.351249,true
government,Kangaroo Island Community Education,Kingscote,5223,,dl.1882.info@schools.sa.edu.au,https://www.kice.sa.edu.au/contact-us-2/,http://www.kice.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.650387,137.633343,true
government,Lameroo Regional Community School,Lameroo,5302,,dl.0759.info@schools.sa.edu.au,,http://www.lameroorcs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.331434,140.522579,true
government,Loxton Primary School,Loxton,5333,,dl.0760.info@schools.sa.edu.au,http://www.loxtonps.sa.edu.au/contact-us/,http://www.loxtonps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.451324,140.567155,true
government,Central Yorke School,Maitland,5573,,dl.0761.info@schools.sa.edu.au,https://centralyorkeschool.sa.edu.au/connect/contact/,http://centralyorkeschool.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.368261,137.673481,true
government,Oakbank School,Oakbank,5243,,dl.0762.info@schools.sa.edu.au,https://oakbank.sa.edu.au/contact-us/,https://oakbank.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.988726,138.837232,true
government,Penola Primary School,Penola,5277,,dl.0763.info@schools.sa.edu.au,https://penolaps.sa.edu.au/,http://www.penolaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.379147,140.833229,true
government,Pinnaroo Primary School,Pinnaroo,5304,,dl.0764_admin@schools.sa.edu.au,https://pinnaroops.sa.edu.au/contact-us/,http://www.pinnaroops.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.255862,140.907922,true
government,Wudinna Area School,Wudinna,5652,,dl.0765.info@schools.sa.edu.au,https://wudinnaas.sa.edu.au/contact-us/,http://www.wudinnaas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.044622,135.462876,true
government,Yankalilla Area School,Yankalilla,5203,,dl.0766.info@schools.sa.edu.au,http://www.yankas.sa.edu.au/site-search,http://www.yankas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.4533,138.333092,true
government,Yorketown Area School,Yorketown,5576,,dl.0767.info@schools.sa.edu.au,https://yorketownareaschool.sa.edu.au/contact-us/,https://yorketownareaschool.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.015376,137.615442,true
government,Adelaide High School,Adelaide,5000,,dl.0768.office@schools.sa.edu.au,https://adelaidehs.sa.edu.au/search/results,http://www.adelaidehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.925733,138.586678,true
government,Balaklava High School,Balaklava,5461,,dl.0769.info@schools.sa.edu.au,http://www.balakhs.sa.edu.au/site-search,http://www.balakhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.1503,138.41511,true
government,Birdwood High School,Birdwood,5234,,dl.0770.info@schools.sa.edu.au,https://www.birdwoodhs.sa.edu.au/search/,http://www.birdwoodhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.821593,138.959001,true
government,Booleroo Centre District School,Booleroo Centre,5482,,dl.0771_info@schools.sa.edu.au,https://booleroods.sa.edu.au/,http://www.booleroods.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.8776,138.35,true
government,Clare High School,Clare,5453,,dl.0773.info@schools.sa.edu.au,https://clarehs.sa.edu.au/contact/,http://www.clarehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.822384,138.596522,true
government,Gawler and District College B-12,Evanston,5116,,dl.0774.info@schools.sa.edu.au,http://www.gdc.sa.edu.au/search.html,http://www.gdc.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.619476,138.736184,true
government,Gladstone High School,Gladstone,5473,,dl.0775.info@schools.sa.edu.au,http://www.gladstonehs.sa.edu.au/site-search,http://www.gladstonehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.27380028,138.35234161,true
government,Jamestown Community School,Jamestown,5491,,dl.0777_info@schools.sa.edu.au,https://jcs.sa.edu.au/contact-us/,https://jcs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.204904,138.609566,true
government,Kadina Memorial School,Kadina,5554,,,https://www.kms.sa.edu.au/search/,http://www.kms.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.9627,137.708,true
government,Kapunda High School,Kapunda,5373,,dl.0779.info@schools.sa.edu.au,http://www.kapundahs.sa.edu.au/site-search,http://www.kapundahs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.332945,138.910495,true
government,Millicent High School,Millicent,5280,,dl.0780.info@schools.sa.edu.au,https://millicenths.sa.edu.au/,https://www.millicenths.sa.edu.au/high-school/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.590971,140.358711,true
government,Minlaton District School,Minlaton,5575,,dl.0781.info@schools.sa.edu.au,https://www.minlatonds.sa.edu.au/contact,http://www.minlatonds.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.765873,137.593581,true
government,Mount Barker High School,Mount Barker,5251,,dl.0783.admin@schools.sa.edu.au,https://www.mtbhs.sa.edu.au/,http://www.mtbhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.074991,138.85705,true
government,Mount Gambier High School,Mount Gambier,5290,,dl.0784.info@schools.sa.edu.au,https://www.mghs.sa.edu.au/,http://www.mghs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.826147,140.765689,true
government,Murray Bridge High School,Murray Bridge,5253,,,,http://www.murraybridgehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.135051,139.285294,true
government,Naracoorte High School,Naracoorte,5271,,dl.0786.info@schools.sa.edu.au,https://www.narahs.sa.edu.au/,http://www.narahs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-36.948548,140.726873,true
government,Norwood International High School,Magill,5072,,dl.0787.info@schools.sa.edu.au,https://nihs.sa.edu.au,https://nihs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.918101,138.672233,true
government,Nuriootpa High School,Nuriootpa,5355,,dl.0788.info@schools.sa.edu.au,https://nurihs.sa.edu.au/,http://www.nurihs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.470127,139.003304,true
government,Peterborough High School,Peterborough,5422,,dl.0789.info@schools.sa.edu.au,https://phs.sa.edu.au/contact-us/,http://www.phs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.9787,138.836212,true
government,Port Augusta Secondary School,Port Augusta,5700,,dl.0790.info@schools.sa.edu.au,https://pass.sa.edu.au/,http://www.pass.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.493756,137.768758,true
government,Port Lincoln High School,Port Lincoln,5606,,dl.0791_info@schools.sa.edu.au,https://plhs.sa.edu.au/,http://www.plhs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.723847,135.853942,true
government,John Pirie Secondary School,Port Pirie,5540,,dl.0792.info@schools.sa.edu.au,http://www.jpss.sa.edu.au/site-search,http://www.jpss.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.183024,138.010153,true
government,Quorn Area School,Quorn,5433,,dl.0793.info@schools.sa.edu.au,http://www.quornas.sa.edu.au/contact,http://www.quornas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.348904,138.036572,true
government,Renmark High School,Renmark,5341,,,,http://www.renmarkhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.172088,140.741263,true
government,Riverton and District High School,Riverton,5412,,dl.0795.info@schools.sa.edu.au,http://www.rdhs.sa.edu.au/contact-us/,http://www.rdhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.156173,138.749643,true
government,Unley High School,Netherby,5062,,dl.0797.info@schools.sa.edu.au,https://uhs.sa.edu.au/,http://www.uhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.970162,138.620336,true
government,Urrbrae Agricultural High School,Netherby,5062,,dl.0798.admin@schools.sa.edu.au,https://urrbraehs.sa.edu.au,http://www.urrbraehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.966958,138.625341,true
government,Victor Harbor High School,Victor Harbor,5211,,dl.0799.ictsupport@schools.sa.edu.au,http://www.vhhs.sa.edu.au/contacts,http://www.vhhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.556148,138.611226,true
government,Waikerie High School,Waikerie,5330,,dl.0800.info@schools.sa.edu.au,https://waikeriehs.sa.edu.au/,http://www.waikeriehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.184584,139.973102,true
government,Woodville High School,St Clair,5011,,dl.0801.info@schools.sa.edu.au,https://woodvillehigh.sa.edu.au/,https://woodvillehigh.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.872943,138.540808,true
government,Brighton Secondary School,North Brighton,5048,,dl.0803.admin@schools.sa.edu.au,https://www.brightonss.sa.edu.au/,http://www.brightonss.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.003619,138.519676,true
government,Findon High School,Findon,5023,,dl.0805.info@schools.sa.edu.au,https://findonhs.sa.edu.au/,http://www.findonhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.898332,138.526613,true
government,Henley High School,Henley Beach,5022,,henleyhs@henleyhs.sa.edu.au,https://www.henleyhs.sa.edu.au/,http://www.henleyhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.92287645,138.50126862,true
government,Le Fevre High School,Semaphore South,5019,,dl.0814_info@schools.sa.edu.au,https://www.lefevrehs.sa.edu.au/,http://www.lefevrehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.845622,138.484995,true
government,Marryatville High School,Marryatville,5068,,dl.0817.info@schools.sa.edu.au,https://marryatvillehs.sa.edu.au/,http://www.marryatvillehs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.9291,138.645443,true
government,Hamilton Secondary College,Mitchell Park,5043,,dl.0823.info@schools.sa.edu.au,https://www.hamcoll.sa.edu.au,http://www.hamcoll.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.99837,138.560781,true
government,Elizabeth North Primary School,Elizabeth North,5113,,dl.0825.info@schools.sa.edu.au,https://eliznthc7.sa.edu.au/,http://www.eliznthc7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.703341,138.674156,true
government,The Grove Education Centre,Woodville,5011,,dl.0844.info@schools.sa.edu.au,https://thegroveec.sa.edu.au/contact/,http://www.thegroveec.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.873425,138.544354,true
government,Raukkan Aboriginal School,Raukkan,5259,,dl.0845.info@schools.sa.edu.au,https://raukkanab.sa.edu.au/index.php/contact/,http://www.raukkanab.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.50823405,139.13156223,true
government,Open Access College,Marden,5070,,library@openaccess.edu.au,http://www.openaccess.edu.au/search,http://www.openaccess.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.891954,138.63523,true
government,Salisbury High School,Salisbury North,5108,,,,http://www.salisburyhigh.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.755983,138.640772,true
government,Seaview High School,Seacombe Heights,5047,,dl.0893.info@schools.sa.edu.au,https://www.seaviewhs.sa.edu.au/,http://www.seaviewhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.030039,138.547313,true
government,Bordertown High School,Bordertown,5268,,dl.0894.info@schools.sa.edu.au,https://borderhs.sa.edu.au/,http://www.borderhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-36.31465,140.76598,true
government,Loxton High School,Loxton,5333,,dl.0895.info@schools.sa.edu.au,https://loxtonhs.sa.edu.au/,http://www.loxtonhs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.443732,140.584808,true
government,Elizabeth Grove Primary School,Elizabeth Grove,5112,,dl.0897.info@schools.sa.edu.au,https://elizgrps.sa.edu.au/,http://www.elizgrps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.731832,138.671495,true
government,Klemzig Primary School,Klemzig,5087,,dl.0898.info@schools.sa.edu.au,http://www.klemzigps.sa.edu.au,http://www.klemzigps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.877176,138.637665,true
government,Kirton Point Primary School,Port Lincoln,5606,,dl.0899_info@schools.sa.edu.au,https://kirtonpps.sa.edu.au/contact-us/,http://www.kirtonpps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.731891,135.868237,true
government,Mitcham Girls High School,Kingswood,5062,,dl.0903.info@schools.sa.edu.au,,http://www.mitchamgirlshs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.969865,138.610036,true
government,Blackwood High School,Eden Hills,5050,,bhs.info994@schools.sa.edu.au,https://www.bhs.sa.edu.au/,http://www.bhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.026849,138.605897,true
