sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,Mossfiel Primary School,Hoppers Crossing,3029,03 9749 1227,mossfiel.ps@education.vic.gov.au,http://www.mossfielps.vic.edu.au/index.php/contact-us-4/,http://www.mossfielps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.872881,144.696117,true
government,Templestowe Heights Primary School,Templestowe Lower,3107,03 9850 1796,templestowe.heights.ps@education.vic.gov.au,https://templestowehts.vic.edu.au/about-us/#contact,http://www.templestowehts.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.767214,145.119353,true
government,Ballam Park Primary School,Frankston,3199,03 9789 5614,,,http://www.ballamparkps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.147457,145.158282,true
government,Sunbury West Primary School,Sunbury,3429,03 9740 8666,sunbury.west.ps@education.vic.gov.au,http://www.sunburywestps.vic.edu.au/,http://www.sunburywestps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.574799,144.712922,true
government,Gladstone Park Primary School,Gladstone Park,3043,03 9338 2774,gladstone.park.ps@edumail.vic.gov.au,https://www.gladstoneparkps.vic.edu.au/?page_id=159,http://www.gladstoneparkps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.687146,144.886579,true
government,Manchester Primary School,Mooroolbark,3138,03 9726 6931,manchester.ps@education.vic.gov.au,http://manchesterps.vic.edu.au/wp-login.php,http://www.manchesterps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.772127,145.309555,true
government,Glendal Primary School,Glen Waverley,3150,03 9803 1330,glendal.ps@education.vic.gov.au,http://www.glendalps.vic.edu.au/,http://www.glendalps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.867082,145.159037,true
government,Bimbadeen Heights Primary School,Mooroolbark,3138,03 9726 9989,bimbadeen.heights.ps@education.vic.gov.au,https://bimbadeenheightsps.vic.edu.au/contact-us/,http://www.bimbadeenheightsps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.77376388,145.3211445,true
government,Wattle View Primary School,Ferntree Gully,3156,03 9758 4322,wattle.view.ps@education.vic.gov.au,http://www.wvps.vic.edu.au/search,http://www.wvps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.875825,145.278016,true
government,Sherbourne Primary School,Briar Hill,3088,03 9434 7142,sherbourne.ps@education.vic.gov.au,http://www.sherbps.vic.edu.au/,http://www.sherbps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.708908,145.130077,true
government,Donburn Primary School,Doncaster East,3109,03 9841 8099,donburn.ps@education.vic.gov.au,http://www.donburn.vic.edu.au/#wpcf7-f4600-o1,http://www.donburn.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.787456,145.165525,true
government,Guthrie Street Primary School Shepparton,Shepparton,3630,03 5821 1944,guthrie.street.ps.shepparton@education.vic.gov.au,https://www.guthriestps.vic.edu.au/contact,https://www.guthriestps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.398497,145.390967,true
government,Araluen Primary School,Sale,3850,03 5144 2111,araluen.ps@education.vic.gov.au,http://www.araluenps.vic.edu.au/contact-us,http://www.araluenps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.108052,147.089065,true
government,Vermont South Special School,Vermont South,3133,03 9802 8199,vermont.south.ss@education.vic.gov.au,https://www.vermont-south-ss.vic.edu.au/enrolment/#contact,http://www.vermont-south-ss.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.85114,145.180596,true
government,Concord School,Bundoora,3083,03 9467 3972,concord.sch@edumail.vic.gov.au,http://www.concordsch.vic.edu.au/,http://www.concordsch.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.701999,145.075008,true
government,Deer Park West Primary School,Deer Park,3023,03 9363 3519,deer.park.west.ps@education.vic.gov.au,http://www.dpwps.vic.edu.au/contactus,http://www.dpwps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.772,144.764437,true
government,Campbellfield Heights Primary School,Campbellfield,3061,03 9359 5502,campbellfield.heights.ps@education.vic.gov.au,http://www.chps5034.vic.edu.au/,http://www.chps5034.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.674326,144.96587,true
government,Lalor North Primary School,Lalor,3075,03 9465 4922,lalor.north.ps@education.vic.gov.au,http://www.lalornorthps.vic.edu.au/contact-us,http://www.lalornorthps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.66415051,145.0285352,true
government,Melton West Primary School,Melton West,3337,03 9743 5818,melton.west.ps@education.vic.gov.au,,http://www.meltonwestps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.677483,144.567489,true
government,Diamond Creek East Primary School,Diamond Creek,3089,03 9438 1413,diamond.creek.east.ps@education.vic.gov.au,https://www.dceps.vic.edu.au/contact-us,http://www.dceps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.674193,145.165596,true
government,Brandon Park Primary School,Wheelers Hill,3150,03 9560 4423,brandon.park.ps@education.vic.gov.au,http://www.bpps.vic.edu.au/contact,http://www.bpps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.914319,145.173248,true
government,Bayswater West Primary School,Bayswater,3153,03 9729 3394,,,http://www.baywestps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.849069,145.253048,true
government,Mornington Park Primary School,Mornington,3931,03 5975 4011,mornington.park.ps@education.vic.gov.au,javascript:void(0),http://www.morningtonparkps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.226026,145.058751,true
government,Wodonga South Primary School,Wodonga,3690,02 6056 3255,,https://www.wodongasps.vic.edu.au/contact-us/,http://www.wodongasps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.139617,146.893995,true
government,Aldercourt Primary School,Frankston North,3200,03 9786 4488,aldercourt.ps@education.vic.gov.au,http://www.aldercourtps.vic.edu.au/contact,http://www.aldercourtps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.116618,145.161618,true
government,Richmond West Primary School,Richmond,3121,03 9427 8736,richmond.west.ps@education.vic.gov.au,,http://www.richmondwestps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.813626,144.995735,true
government,Marlborough Primary School,Heathmont,3135,03 9870 3468,marlborough.ps@education.vic.gov.au,https://marlboroughps.vic.edu.au/contact-us/,http://www.marlboroughps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.836412,145.232942,true
government,Stevensville Primary School,St Albans,3021,03 9366 1381,stevensville.ps@education.vic.gov.au,http://steveps.vic.edu.au/,http://steveps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.736097,144.781207,true
government,Birmingham Primary School,Mount Evelyn,3796,03 9736 3260,birmingham.ps@education.vic.gov.au,https://birminghamps.vic.edu.au/contact/,http://www.birminghamps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.77958096,145.3685172,true
government,Woodville Primary School,Hoppers Crossing,3029,03 9749 2770,woodville.ps@education.vic.gov.au,javascript:void(0),http://www.woodvilleps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.883771,144.69123,true
government,Glengala Primary School,Sunshine West,3020,03 9311 7810,glengala.ps@education.vic.gov.au,http://www.glengala.vic.edu.au/,http://www.glengala.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.798987,144.814068,true
government,Karingal Heights Primary School,Frankston,3199,03 9789 3288,karingal.heights.ps@education.vic.gov.au,http://www.karingalheightsps.vic.edu.au,http://www.karingalheightsps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.141476,145.166813,true
government,Wallarano Primary School,Noble Park,3174,03 9798 1890,vsba@education.vic.gov.au,http://www.wallarano-ps.vic.edu.au/search,http://www.wallarano-ps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.979621,145.170823,true
government,Victoria Road Primary School,Lilydale,3140,03 9735 4670,victoria.road.ps@education.vic.gov.au,https://www.victoriaroadps.vic.edu.au/,https://www.victoriaroadps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.755181,145.336107,true
government,Mooroolbark East Primary School,Mooroolbark,3138,03 9726 9422,mooroolbark.east.ps@education.vic.gov.au,https://meps.vic.edu.au/,http://www.meps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.78680042,145.335705,true
government,Ardeer South Primary School,Sunshine West,3020,03 9363 2768,ardeer.south.ps@education.vic.gov.au,http://www.ardeersthps.vic.edu.au/,http://www.ardeersthps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.788396,144.798996,true
government,Gladesville Primary School,Kilsyth,3137,03 9728 1877,gladesville.ps@education.vic.gov.au,https://www.gladesvilleps.vic.edu.au/search,http://www.gladesvilleps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.811101,145.3229128,true
government,Falls Creek Primary School,Falls Creek,3699,03 5758 3311,falls.creek.ps@education.vic.gov.au,https://fallscreekps.vic.edu.au,http://www.fallscreekps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.86431196,147.2797609,true
government,Debney Meadows Primary School,Flemington,3031,03 9376 1570,debney.meadows.ps@edumail.vic.gov.au,http://www.debneymeadowsps.vic.edu.au/,http://www.debneymeadowsps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.785985,144.935148,true
government,Fountain Gate Primary School,Narre Warren,3805,03 9703 1187,fountain.gate.ps@education.vic.gov.au,https://www.fountaingateps.com/contact,http://www.fountaingateps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.0094246,145.2951998,true
government,Tinternvale Primary School,Ringwood East,3135,03 9720 1215,tinternvale.ps@education.vic.gov.au,http://www.tinternvaleps.vic.edu.au/,http://www.tinternvaleps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.818406,145.265345,true
government,Grovedale West Primary School,Grovedale,3216,03 5241 4774,grovedale.west.ps@education.vic.gov.au,https://www.gwps.vic.edu.au/search/results,http://www.gwps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.208278,144.328948,true
government,Baringa Special School,Moe,3825,03 5127 1744,baringa.ss@education.vic.gov.au,https://www.baringass.vic.edu.au/contact-us,http://www.baringass.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.191745,146.2572,true
government,Naranga School,Frankston,3199,03 9788 2222,naranga.sch@education.vic.gov.au,http://www.naranga.vic.edu.au/,http://www.naranga.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.147158,145.163005,true
government,Kent Park Primary School,Ferntree Gully,3156,03 9763 8055,kent.park.ps@education.vic.gov.au,https://www.kentparkps.vic.edu.au/,http://www.kentparkps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.883491,145.262733,true
government,Deer Park North Primary School,Deer Park,3023,03 9363 4600,deer.park.north.ps@education.vic.gov.au,javascript:void(0),http://www.deerparknthps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.756135,144.774029,true
government,Rosewood Downs Primary School,Dandenong North,3175,03 9795 3744,rosewood.downs.ps@edumail.vic.gov.au,http://www.rosewooddownsps.vic.edu.au,http://www.rosewooddownsps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.944112,145.213459,true
government,Mooroopna Park Primary School,Mooroopna,3629,03 5825 3856,mooroopna.park.ps@education.vic.gov.au,http://www.mpps.vic.edu.au,http://www.mpps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.380103,145.34594,true
government,Coburn Primary School,Melton South,3338,03 9971 2900,coburn.ps@education.vic.gov.au,https://coburnps.vic.edu.au/?page_id=64,http://www.coburnps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.694868,144.572662,true
government,Manorvale Primary School,Werribee,3030,03 9741 6300,manorvale.ps@education.vic.gov.au,javascript:void(0),http://www.manorvaleps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.89406,144.643892,true
government,Gladstone Views Primary School,Gladstone Park,3043,03 9338 6083,gladstone.views.ps@education.vic.gov.au,http://www.gvps.vic.edu.au/,http://www.gvps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.68901,144.89837,true
government,Wheelers Hill Primary School,Wheelers Hill,3150,03 9561 3457,wheelers.hill.ps@education.vic.gov.au,http://www.wheelershillps.vic.edu.au/contact,http://www.wheelershillps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.90017,145.177594,true
government,Ashwood School,Ashwood,3147,03 9808 7444,ashwood.sch@education.vic.gov.au,javascript:void(0),http://www.ashwoodsch.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.859665,145.107162,true
government,Broadmeadows Valley Primary School,Broadmeadows,3047,03 9309 4066,broadmeadows.valley.ps@education.vic.gov.au,http://www.bvps.vic.edu.au/,http://www.bvps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.681404,144.914095,true
government,Bulleen Heights School,Bulleen,3105,03 9850 7122,bulleen.heights.sch@education.vic.gov.au,https://bulleenheights.vic.edu.au/bhs/,http://www.bulleenheights.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.763285,145.09506,true
government,Kingston Heath Primary School,Cheltenham,3192,03 9584 5805,kingston.heath.ps@education.vic.gov.au,,http://www.khps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.962778,145.07907,true
government,Andersons Creek Primary School,Warrandyte,3113,03 9844 2757,andersons.creek.ps@education.vic.gov.au,https://www.andersonscreekps.vic.edu.au,http://www.andersonscreekps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.74822,145.20768,true
government,Waverley Meadows Primary School,Wheelers Hill,3150,03 9561 2879,waverley.meadows.ps@education.vic.gov.au,https://www.waverleymeadowsps.vic.edu.au/,http://www.waverleymeadowsps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.914752,145.184278,true
government,Kingswood Primary School,Dingley Village,3172,03 9551 1727,kingswood.ps@edumail.vic.gov.au,https://www.kingswood.vic.edu.au/,http://www.kingswood.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.982996,145.123796,true
government,Ascot Vale Heights School,Ascot Vale,3032,03 9370 8906,,,http://www.ascotvaless.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.776821,144.932355,true
government,Camelot Rise Primary School,Glen Waverley,3150,03 9803 5344,camelot.rise.ps@education.vic.gov.au,https://www.camelotrise.vic.edu.au/contact-us,http://www.camelotrise.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.865278,145.187775,true
government,Livingstone Primary School,Vermont South,3133,03 9803 7673,livingstone.ps@education.vic.gov.au,https://www.livingstoneps.vic.edu.au/contact-us/,http://www.livingstoneps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.85289,145.18067,true
government,Churchill North Primary School,Churchill,3842,03 5122 1976,churchill.north.ps@education.vic.gov.au,http://www.churchillnth.vic.edu.au/about-us,http://www.churchillnth.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.304642,146.416953,true
government,St Albans Meadows Primary School,St Albans,3021,03 9364 6144,st.albans.meadows.ps@education.vic.gov.au,https://www.samps.vic.edu.au/contact,http://www.samps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.753367,144.817775,true
government,Silverton Primary School,Noble Park North,3174,03 9795 5033,silverton.ps@education.vic.gov.au,http://www.silverton-ps.vic.edu.au/contact-us,http://www.silverton-ps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.949229,145.192882,true
government,Kalinda Primary School,Ringwood,3134,03 9876 3289,kalinda.ps@education.vic.gov.au,http://www.kalinda.vic.edu.au/,http://www.kalinda.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.7893,145.254827,true
government,Whittington Primary School,Whittington,3219,03 5248 1795,,,http://www.whittingtonps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.17815,144.395007,true
government,Coldstream Primary School,Coldstream,3770,03 9739 1680,coldstream.ps@education.vic.gov.au,http://www.coldstreamps.vic.edu.au/contact-us,http://www.coldstreamps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.73255846,145.3827071,true
government,Templestowe Park Primary School,Templestowe,3106,03 9846 2700,templestowe.park.ps@education.vic.gov.au,http://www.templestoweparkps.vic.edu.au,http://www.templestoweparkps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.756273,145.143259,true
government,River Gum Primary School,Hampton Park,3976,03 9799 1216,river.gum.ps@education.vic.gov.au,http://www.rivergumps.vic.edu.au/contact,http://www.rivergumps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.034654,145.260507,true
government,Regency Park Primary School,Wantirna,3152,03 9801 3614,regency.park.ps@education.vic.gov.au,https://www.regency-park-ps.vic.edu.au,http://www.regency-park-ps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.854873,145.236165,true
government,Dorset Primary School,Croydon,3136,03 9725 5038,dorset.ps@education.vic.gov.au,http://www.dorsetps.vic.edu.au/search/results,http://www.dorsetps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.810084,145.285748,true
government,Eastbourne Primary School,Capel Sound,3940,03 5986 4884,email@example.com,http://www.eastbourne.vic.edu.au/contact-us,http://www.eastbourne.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.373764,144.8835,true
government,Thomastown Meadows Primary School,Thomastown,3074,03 9466 1322,thomastown.meadows.ps@education.vic.gov.au,http://www.thomastownmeadows.vic.edu.au/EnquiryForm/,http://www.thomastownmeadows.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.682589,144.993096,true
government,Kingsley Park Primary School,Frankston,3199,03 9789 0077,kingsley.park.ps@education.vic.gov.au,http://www.kingsleypark.vic.edu.au/,http://www.kingsleypark.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.16808,145.155704,true
government,James Cook Primary School,Endeavour Hills,3802,03 9700 2601,james.cook.ps@education.vic.gov.au,http://www.jamescookps.vic.edu.au,http://www.jamescookps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.979065,145.245853,true
government,Movelle Primary School,Kings Park,3021,03 9366 8892,movelle.ps@education.vic.gov.au,javascript:void(0),http://www.movelleps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.737711,144.775361,true
government,Mount Eliza North Primary School,Mount Eliza,3930,03 9787 6611,mount.eliza.north.ps@education.vic.gov.au,,http://www.menps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.188401,145.10054,true
government,Melrose Primary School,West Wodonga,3690,02 6059 1955,melrose.ps@education.vic.gov.au,https://melroseps.vic.edu.au/,https://melroseps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.130505,146.861418,true
government,Yarrabah School,Aspendale,3195,03 9580 0384,yarrabah.sch@edumail.vic.gov.au,http://www.yarrabah.sch.vic.edu.au/contact-us.html,http://www.yarrabah.sch.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.013994,145.096687,true
government,Frankston Special Developmental School,Frankston,3199,03 9789 6844,frankston.sds@education.vic.gov.au,http://www.frankston-sds.vic.edu.au/contact-us,http://www.frankston-sds.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.143298,145.170197,true
government,Waratah Special Developmental School,Bellfield,3081,03 9474 8700,waratah.sds@education.vic.gov.au,http://www.waratahsds.vic.edu.au/#calendar,http://www.waratahsds.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.756289,145.040741,true
government,Port Phillip Specialist School,Port Melbourne,3207,03 9646 0855,port.phillip.ss@education.vic.gov.au,https://portphillip.vic.edu.au/,http://www.portphillip.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.83678831,144.9419729,true
government,Cobram and District Specialist School,Cobram,3644,03 5872 1643,cobram.sds@education.vic.gov.au,http://www.csds.vic.edu.au/contact-us.html,http://www.csds.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-35.925817,145.651577,true
government,Monash Special Developmental School,Wheelers Hill,3150,03 9239 7400,monash.sds@education.vic.gov.au,http://www.monashsds.vic.edu.au/#gf_2,http://www.monashsds.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.9069788,145.1657962,true
government,Iramoo Primary School,Wyndham Vale,3024,03 9741 2803,iramoo.ps@education.vic.gov.au,javascript:void(0),http://www.iramoops.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.895871,144.628567,true
government,Banmira Specialist School,Shepparton,3630,03 5821 8185,banmira.ss@education.vic.gov.au,,https://banmira.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.367444,145.415292,true
government,Weeden Heights Primary School,Vermont South,3133,03 9802 0663,weeden.heights.ps@education.vic.gov.au,https://weedenheightsps.vic.edu.au/contact/,http://www.weedenheightsps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.85916,145.177637,true
government,Mill Park Primary School,Mill Park,3082,03 9404 3337,mill.park.ps@education.vic.gov.au,https://millparkps.vic.edu.au/,http://www.millparkps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.6746058,145.0658816,true
government,Diamond Valley Special Developmental School,Greensborough,3088,03 9432 1022,diamond.valley.sds@edumail.vic.gov.au,https://diamondvalleysds.vic.edu.au/,http://www.diamondvalleysds.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.68675447,145.1116531,true
government,Melton Specialist School,Melton,3337,03 9743 4966,melton.ss@education.vic.gov.au,,https://meltonss.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.68057,144.56822,true
government,Springvale Park Special Developmental School,Springvale,3171,03 9546 7666,,,http://www.noblesds.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.94935521,145.1543122,true
government,Warringa Park School,Hoppers Crossing,3029,03 9749 5774,warringa.park.sch@education.vic.gov.au,https://warringapark.vic.edu.au/parents/#contact,http://www.warringapark.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.884042,144.687587,true
